Label	Primary_ID	Secondary_ID	Date
660	43676593	KT7IK	Unused because on wrong tubes-recycled
661	17516475	CHUUQ	Unused because on wrong tubes-recycled
662	28677521	F1MZQ	Unused because on wrong tubes-recycled
663	89716174	4DH1R	Unused because on wrong tubes-recycled
664	93311955	5TYPS	Unused because on wrong tubes-recycled
665	65944922	TXGK3	Unused because on wrong tubes-recycled
666	43654963	KTWDR	Unused because on wrong tubes-recycled
667	71765214	VZNN9	Unused because on wrong tubes-recycled
668	47363817	L56P7	Unused because on wrong tubes-recycled
669	71312153	UQV4E	Unused because on wrong tubes-recycled
670	92728864	5H3JZ	Unused because on wrong tubes-recycled
671	47679879	L9QJ6	Unused because on wrong tubes-recycled
672	24559745	EKP1N	Unused because on wrong tubes-recycled
673	44691229	K4RSV	Unused because on wrong tubes-recycled
674	52741567	NW1N2	Unused because on wrong tubes-recycled
675	32785826	G679Z	Unused because on wrong tubes-recycled
676	21627398	DK4BS	Unused because on wrong tubes-recycled
677	11839819	AIPHX	Unused because on wrong tubes-recycled
678	68763816	U3A89	Unused because on wrong tubes-recycled
679	15714567	BTS87	Unused because on wrong tubes-recycled
680	22691748	DWY4L	Unused because on wrong tubes-recycled
681	96743448	726V4	Unused because on wrong tubes-recycled
682	34227677	HMBFW	Unused because on wrong tubes-recycled
683	11893177	AID8B	Unused because on wrong tubes-recycled
684	99359763	9P6IL	Unused because on wrong tubes-recycled
685	68925641	U5CFU	Unused because on wrong tubes-recycled
686	75644919	WQQ38	Unused because on wrong tubes-recycled
687	74821711	WCHXB	Unused because on wrong tubes-recycled
688	84781993	1P6D5	Unused because on wrong tubes-recycled
689	24214153	EGHYD	Unused because on wrong tubes-recycled
690	71697311	VYUCL	Unused because on wrong tubes-recycled
691	86539654	2LGNQ	Unused because on wrong tubes-recycled
692	99342187	9PTGN	Unused because on wrong tubes-recycled
693	37711212	IX4MB	Unused because on wrong tubes-recycled
694	23914624	DCEDT	Unused because on wrong tubes-recycled
695	57186715	PK4B6	Unused because on wrong tubes-recycled
696	85386165	24XR9	Unused because on wrong tubes-recycled
697	93413487	5VJUX	Unused because on wrong tubes-recycled
698	42271146	J8JN4	Unused because on wrong tubes-recycled
699	39948195	JSKWL	Unused because on wrong tubes-recycled
700	85873857	2B2P7	Unused because on wrong tubes-recycled
701	51247317	M8WGJ	Unused because on wrong tubes-recycled
702	73294954	VLWF6	Unused because on wrong tubes-recycled
703	92194866	59HKW	Unused because on wrong tubes-recycled
704	13573361	A394H	Unused because on wrong tubes-recycled
705	53259919	N2Q2K	Unused because on wrong tubes-recycled
706	47257568	L3KZC	Unused because on wrong tubes-recycled
707	41371572	JWIMM	Unused because on wrong tubes-recycled
708	69753422	UGV1M	Unused because on wrong tubes-recycled
709	88659598	3S8RY	Unused because on wrong tubes-recycled
710	18165925	CPRUM	Unused because on wrong tubes-recycled
711	41216337	JUD3L	Unused because on wrong tubes-recycled
712	94621831	6LBHQ	Unused because on wrong tubes-recycled
713	93438976	5WJLM	Unused because on wrong tubes-recycled
714	72645283	VBU9Z	Unused because on wrong tubes-recycled
715	45245768	KA5HR	Unused because on wrong tubes-recycled
716	11885978	AIBN8	Unused because on wrong tubes-recycled
717	75316682	WJLU9	Unused because on wrong tubes-recycled
718	53922414	NCDF7	Unused because on wrong tubes-recycled
719	11486529	AEM5K	Unused because on wrong tubes-recycled
720	62394147	RBKXE	Unused because on wrong tubes-recycled
721	17624522	CI85I	Unused because on wrong tubes-recycled
722	44875839	K7AG6	Unused because on wrong tubes-recycled
723	99864788	97FG1	Unused because on wrong tubes-recycled
724	18933693	CYKCD	Unused because on wrong tubes-recycled
725	83191922	ZW5FR	Unused because on wrong tubes-recycled
726	17881581	CLF15	Unused because on wrong tubes-recycled
727	89165144	33I25	Unused because on wrong tubes-recycled
728	98493536	9BGS6	Unused because on wrong tubes-recycled
729	65382239	SL2X4	Unused because on wrong tubes-recycled
730	72514925	V9QB5	Unused because on wrong tubes-recycled
731	54989385	PUV1B	Unused because on wrong tubes-recycled
732	35495293	H3LTU	Unused because on wrong tubes-recycled
733	11486446	AEM3U	Unused because on wrong tubes-recycled
734	69835877	UHFP1	Unused because on wrong tubes-recycled
735	59473776	QI6P2	Unused because on wrong tubes-recycled
736	64293621	S5MRI	Unused because on wrong tubes-recycled
737	38122458	I279P	Unused because on wrong tubes-recycled
738	91712198	4XY2E	Unused because on wrong tubes-recycled
739	93254292	5RDJ4	Unused because on wrong tubes-recycled
740	97621935	8KUV6	Unused because on wrong tubes-recycled
741	41758159	J2P8L	Unused because on wrong tubes-recycled
742	94235183	6E5C8	Unused because on wrong tubes-recycled
743	93442288	5WQTU	Unused because on wrong tubes-recycled
744	72975954	VHLUW	Unused because on wrong tubes-recycled
745	79436469	YGRL9	Unused because on wrong tubes-recycled
746	64749435	SB9E7	Unused because on wrong tubes-recycled
747	79388675	YFYP1	Unused because on wrong tubes-recycled
748	18964949	CZ421	Unused because on wrong tubes-recycled
749	31789158	GT5BG	Unused because on wrong tubes-recycled
750	74274255	W4IG9	Unused because on wrong tubes-recycled
751	13531816	A2KBD	Unused because on wrong tubes-recycled
752	67258754	TBBX8	Unused because on wrong tubes-recycled
753	71498381	VW78F	Unused because on wrong tubes-recycled
754	51721497	MGM4W	Unused because on wrong tubes-recycled
755	71765835	VZP3A	Unused because on wrong tubes-recycled
756	11927199	AJPAW	Unused because on wrong tubes-recycled
757	16295427	B1BLQ	Unused because on wrong tubes-recycled
758	35742247	H6V4C	Unused because on wrong tubes-recycled
759	52882634	NYZYH	Unused because on wrong tubes-recycled
760	79894266	YQFS9	Unused because on wrong tubes-recycled
761	43719847	KTNH1	Unused because on wrong tubes-recycled
762	91948288	57A3I	Unused because on wrong tubes-recycled
763	57355814	PPVTV	Unused because on wrong tubes-recycled
764	36571838	IJWCH	Unused because on wrong tubes-recycled
765	32815243	G6GR7	Unused because on wrong tubes-recycled
766	63719217	SXWF3	Unused because on wrong tubes-recycled
767	44945582	K75Q6	Unused because on wrong tubes-recycled
768	74174825	W36Q8	Unused because on wrong tubes-recycled
769	21471455	DI5YU	Unused because on wrong tubes-recycled
770	64477576	S76DU	Unused because on wrong tubes-recycled
771	86481193	2K7KX	Unused because on wrong tubes-recycled
772	42471257	JBJ9H	Unused because on wrong tubes-recycled
773	38668861	I96L9	Unused because on wrong tubes-recycled
774	81285667	YYJMX	Unused because on wrong tubes-recycled
775	33768926	HI1PF	Unused because on wrong tubes-recycled
776	85971198	2DMYK	Unused because on wrong tubes-recycled
777	77915644	XRQRT	Unused because on wrong tubes-recycled
778	38148779	I2KMS	Unused because on wrong tubes-recycled
779	52175619	NPWWK	Unused because on wrong tubes-recycled
780	47682187	L9RB6	Unused because on wrong tubes-recycled
781	39414869	JLN14	Unused because on wrong tubes-recycled
782	23199689	D27GW	Unused because on wrong tubes-recycled
783	92726728	5H1W1	Unused because on wrong tubes-recycled
784	24365598	EHDT9	Unused because on wrong tubes-recycled
785	85812391	2AZK4	Unused because on wrong tubes-recycled
786	59191957	QD4AU	Unused because on wrong tubes-recycled
787	21465549	DI3BA	Unused because on wrong tubes-recycled
788	14728891	BINVQ	Unused because on wrong tubes-recycled
789	35978464	HAKZC	Unused because on wrong tubes-recycled
790	89452233	49B1S	Unused because on wrong tubes-recycled
791	85739484	29X61	Unused because on wrong tubes-recycled
792	15789255	BVX7C	Unused because on wrong tubes-recycled
793	15145942	BMPTQ	Unused because on wrong tubes-recycled
794	38698171	IAN4P	Unused because on wrong tubes-recycled
795	22792515	DX6X8	Unused because on wrong tubes-recycled
796	13996737	A9J1F	Unused because on wrong tubes-recycled
797	21811979	DMF3T	Unused because on wrong tubes-recycled
798	61984163	R614J	Unused because on wrong tubes-recycled
799	22482535	DTC51	Unused because on wrong tubes-recycled
800	78481847	Y3P33	Unused because on wrong tubes-recycled
801	19172451	C1GD5	Unused because on wrong tubes-recycled
802	31664764	GRFD3	Unused because on wrong tubes-recycled
803	49936564	M69MU	Unused because on wrong tubes-recycled
804	56856392	PGN4R	Unused because on wrong tubes-recycled
805	93874471	6A247	Unused because on wrong tubes-recycled
806	14743528	BIURV	Unused because on wrong tubes-recycled
807	24276679	EGAJP	Unused because on wrong tubes-recycled
808	86633587	2NJPS	Unused because on wrong tubes-recycled
809	24559953	EKP52	Unused because on wrong tubes-recycled
810	84776792	1P3H8	Unused because on wrong tubes-recycled
811	87819221	3DSXA	Unused because on wrong tubes-recycled
812	69127971	U6RL1	Unused because on wrong tubes-recycled
813	12934149	AV5NY	Unused because on wrong tubes-recycled
814	99747187	91C34	Unused because on wrong tubes-recycled
815	24166788	EFXSZ	Unused because on wrong tubes-recycled
816	17755624	CKY5G	Unused because on wrong tubes-recycled
817	82634814	ZKL9Y	Unused because on wrong tubes-recycled
818	41874216	J4ERV	Unused because on wrong tubes-recycled
819	75941152	XZ31D	Unused because on wrong tubes-recycled
820	41664977	J1FQS	Unused because on wrong tubes-recycled
821	87636817	3A3CU	Unused because on wrong tubes-recycled
822	47143282	L1Y8H	Unused because on wrong tubes-recycled
823	62138335	R7PDL	Unused because on wrong tubes-recycled
824	92116822	5757I	Unused because on wrong tubes-recycled
825	94726476	6PUX1	Unused because on wrong tubes-recycled
826	86561843	2MXK3	Unused because on wrong tubes-recycled
827	47625915	L8TBS	Unused because on wrong tubes-recycled
828	42216611	J7TXS	Unused because on wrong tubes-recycled
829	51992237	ML39N	Unused because on wrong tubes-recycled
830	92277389	5AI4D	Unused because on wrong tubes-recycled
831	43234369	KMM2V	Unused because on wrong tubes-recycled
832	62893131	RJBRY	Unused because on wrong tubes-recycled
833	66946752	T8ZIR	Unused because on wrong tubes-recycled
834	74756676	WBJGS	Unused because on wrong tubes-recycled
835	12936859	AV785	Unused because on wrong tubes-recycled
836	55269653	PWZWB	Unused because on wrong tubes-recycled
837	49719143	M343C	Unused because on wrong tubes-recycled
838	61272287	RW5NM	Unused because on wrong tubes-recycled
839	26371166	E6XVW	Unused because on wrong tubes-recycled
840	61684475	R2PRW	Unused because on wrong tubes-recycled
841	65369163	SLUWR	Unused because on wrong tubes-recycled
842	67833141	TLKMQ	Unused because on wrong tubes-recycled
843	82298781	ZEG4L	Unused because on wrong tubes-recycled
844	42145597	J6S1S	Unused because on wrong tubes-recycled
845	41132277	JTCEH	Unused because on wrong tubes-recycled
846	98844327	9GBI4	Unused because on wrong tubes-recycled
847	74966742	WEYCP	Unused because on wrong tubes-recycled
848	47412486	L5QYL	Unused because on wrong tubes-recycled
849	62264977	R9I2H	Unused because on wrong tubes-recycled
850	19561323	C6YXY	Unused because on wrong tubes-recycled
851	88219511	3IWA4	Unused because on wrong tubes-recycled
852	53711351	N8W6K	Unused because on wrong tubes-recycled
853	35689986	H69K7	Unused because on wrong tubes-recycled
854	52542543	NTFQ9	Unused because on wrong tubes-recycled
855	14512416	BFUEK	Unused because on wrong tubes-recycled
856	88753543	3VXSU	Unused because on wrong tubes-recycled
857	77194185	XFNYP	Unused because on wrong tubes-recycled
858	16953174	BAMER	Unused because on wrong tubes-recycled
859	48576459	MNHBS	Unused because on wrong tubes-recycled
860	56861329	PGQE2	Unused because on wrong tubes-recycled
861	76761218	XACRJ	Unused because on wrong tubes-recycled
862	34837375	HV1V5	Unused because on wrong tubes-recycled
863	54475116	NJ9QU	Unused because on wrong tubes-recycled
864	96859513	89GAI	Unused because on wrong tubes-recycled
865	86187364	2FN5F	Unused because on wrong tubes-recycled
866	34843311	HV4JL	Unused because on wrong tubes-recycled
867	34299843	HNC79	Unused because on wrong tubes-recycled
868	92954527	5MSG3	Unused because on wrong tubes-recycled
869	64528732	S8T28	Unused because on wrong tubes-recycled
870	16317263	B1GBP	Unused because on wrong tubes-recycled
871	75135968	WF3QZ	Unused because on wrong tubes-recycled
872	77113239	XD6Y4	Unused because on wrong tubes-recycled
873	34462897	HQ5VX	Unused because on wrong tubes-recycled
874	57975566	QYCIQ	Unused because on wrong tubes-recycled
875	83199554	ZWD47	Unused because on wrong tubes-recycled
876	75881553	XYBVT	Unused because on wrong tubes-recycled
877	87973117	3GJ19	Unused because on wrong tubes-recycled
878	14874747	BKLUC	Unused because on wrong tubes-recycled
879	11827234	AHHB4	Unused because on wrong tubes-recycled
880	95124128	6X339	Unused because on wrong tubes-recycled
881	32612199	G3HC1	Unused because on wrong tubes-recycled
882	91872581	569K6	Unused because on wrong tubes-recycled
883	56534491	PBH74	Unused because on wrong tubes-recycled
884	73475438	VQSI1	Unused because on wrong tubes-recycled
885	96472958	7S6KN	Unused because on wrong tubes-recycled
886	15531868	BRK4G	Unused because on wrong tubes-recycled
887	22656786	DVF2I	Unused because on wrong tubes-recycled
888	79318632	YENT3	Unused because on wrong tubes-recycled
889	87667593	3BMZQ	Unused because on wrong tubes-recycled
890	75884557	XYDIC	Unused because on wrong tubes-recycled
891	92315741	5AY28	Unused because on wrong tubes-recycled
892	76961275	XDH9I	Unused because on wrong tubes-recycled
893	25262818	ESEVW	Unused because on wrong tubes-recycled
894	54128475	ND17F	Unused because on wrong tubes-recycled
895	47339972	L4Q3N	Unused because on wrong tubes-recycled
896	52748118	NW58I	Unused because on wrong tubes-recycled
897	49928128	M53N7	Unused because on wrong tubes-recycled
898	13365896	AZD37	Unused because on wrong tubes-recycled
899	68991322	U6EK1	Unused because on wrong tubes-recycled
900	45756768	KJTHR	Unused because on wrong tubes-recycled
901	13346471	AZ4YW	Unused because on wrong tubes-recycled
902	36681186	IK5M9	Unused because on wrong tubes-recycled
903	11244731	ABQXB	Unused because on wrong tubes-recycled
904	68378584	UX4L7	Unused because on wrong tubes-recycled
905	84927231	1TUST	Unused because on wrong tubes-recycled
906	78264294	YZM57	Unused because on wrong tubes-recycled
907	56792171	PFK1I	Unused because on wrong tubes-recycled
908	66191287	TZEH9	Unused because on wrong tubes-recycled
909	46373349	LSASD	Unused because on wrong tubes-recycled
910	48916676	MSNSV	Unused because on wrong tubes-recycled
911	67514248	TGL8B	Unused because on wrong tubes-recycled
912	53841277	NAZ1T	Unused because on wrong tubes-recycled
913	61383622	RXMV2	Unused because on wrong tubes-recycled
914	56422839	P9PTM	Unused because on wrong tubes-recycled
915	84891774	1SY32	Unused because on wrong tubes-recycled
916	61438566	RYCTL	Unused because on wrong tubes-recycled
917	12325686	AM6RH	Unused because on wrong tubes-recycled
918	53542364	N6IES	Unused because on wrong tubes-recycled
919	14165719	AAGDJ	Unused because on wrong tubes-recycled
920	32831436	G6PSF	Unused because on wrong tubes-recycled
921	96313928	7N132	Unused because on wrong tubes-recycled
922	34948298	HWH3N	Unused because on wrong tubes-recycled
923	14936487	BKBJH	Unused because on wrong tubes-recycled
924	96817452	75RX8	Unused because on wrong tubes-recycled
925	14517553	BFX6Z	Unused because on wrong tubes-recycled
926	62138864	R7QTH	Unused because on wrong tubes-recycled
927	54632673	NMDL8	Unused because on wrong tubes-recycled
928	84122958	1CJ33	Unused because on wrong tubes-recycled
929	57695449	QUSUT	Unused because on wrong tubes-recycled
930	85733478	29T34	Unused because on wrong tubes-recycled
931	16893269	B9R2F	Unused because on wrong tubes-recycled
932	77364454	XIK5P	Unused because on wrong tubes-recycled
933	41413625	JX24H	Unused because on wrong tubes-recycled
934	66254431	T17FE	Unused because on wrong tubes-recycled
935	75174239	WGVBV	Unused because on wrong tubes-recycled
936	95847783	7GT3G	Unused because on wrong tubes-recycled
937	35214786	HYPRH	Unused because on wrong tubes-recycled
938	97628511	8KYAV	Unused because on wrong tubes-recycled
939	53296932	N3CVY	Unused because on wrong tubes-recycled
940	82631145	ZJFJ4	Unused because on wrong tubes-recycled
941	92639439	5GKL3	Unused because on wrong tubes-recycled
942	99188617	9LSR1	Unused because on wrong tubes-recycled
943	29932246	GJPJ2	Unused because on wrong tubes-recycled
944	27665994	FPTP3	Unused because on wrong tubes-recycled
945	74512245	W7PXZ	Unused because on wrong tubes-recycled
946	86457273	2KR67	Unused because on wrong tubes-recycled
947	14689464	BH8GK	Unused because on wrong tubes-recycled
948	75923652	XYS2F	Unused because on wrong tubes-recycled
949	37361277	ISIEU	Unused because on wrong tubes-recycled
950	33986674	HLMZ1	Unused because on wrong tubes-recycled
951	98354317	8.40E+28	Unused because on wrong tubes-recycled
952	87969283	3GHFI	Unused because on wrong tubes-recycled
953	69816885	UHXT2	Unused because on wrong tubes-recycled
954	88339724	3K5AQ	Unused because on wrong tubes-recycled
955	86293511	2HMVY	Unused because on wrong tubes-recycled
956	97266947	8DBV8	Unused because on wrong tubes-recycled
957	92946536	5MND2	Unused because on wrong tubes-recycled
958	36147594	HBKKS	Unused because on wrong tubes-recycled
959	52161551	NPQRV	Unused because on wrong tubes-recycled
960	88342452	3K6PS	Unused because on wrong tubes-recycled
961	56919717	PHRSP	Unused because on wrong tubes-recycled
962	34683755	HT2GJ	Unused because on wrong tubes-recycled
963	88322835	3KUV9	Unused because on wrong tubes-recycled
964	72885785	VFVFH	Unused because on wrong tubes-recycled
965	64187579	S46DF	Unused because on wrong tubes-recycled
966	93782725	69L3W	Unused because on wrong tubes-recycled
967	24291832	EGGFI	Unused because on wrong tubes-recycled
968	83363485	12TNT	Unused because on wrong tubes-recycled
969	38339252	I59WB	Unused because on wrong tubes-recycled
970	93592971	54DY7	Unused because on wrong tubes-recycled
